train_id	name	item_condition_id	category_name	brand_name	price	shipping	item_description
1506	Urban Outfitters ecote boho cardigan	3	Women/Sweaters/Cardigan	Urban Outfitters	18.0	0	Worn once
1507	Embellished Shorts (2)	2	Women/Athletic Apparel/Shorts	Abercrombie & Fitch	20.0	1	Worn, but perfect condition :) Tags : Hollister, Gilly hicks, American Eagle
1508	Iphone 4 case	1	Electronics/Cell Phones & Accessories/Cases, Covers & Skins	Apple	5.0	1	No description yet
1509	VS PINK grey mock neck sweatshirt (s)	3	Women/Sweaters/Crewneck	PINK	26.0	0	"VICTORIA'S SECRET PINK! SOLD OUT!! MOCK NECK STYLE SWEASHIRT! DETAILS: MARL GREY WITH ""PINK"" IN GOLD FOIL ON NECK ARMS EACH HAVE GOLD BLACK AND WHITE GRAPHIC SIZE SMALL ORDERED OFFLINE AND HAVE NEVER WORN! VICTORIA'S SECRET LABEL HAS BEEN CUT THROUGH TO PREVENT RETURNS If you have any questions please ask and I will respond promptly."
1510	Yellow Boutique Tshirt Dress	1	Women/Dresses/Knee-Length	Francesca's Collections	12.0	1	No description yet
1511	4 boxes Freshlooks you choose colors	1	Beauty/Makeup/Eyes		29.0	0	Freshlooks Colored Contact Lenses 2 boxes-Sterling Gray 2 boxes-Green **Authentic Made in the USA** **Ships out same day or next day** Product Information: FreshLook COLORBLENDS All products are brand new in sealed box. ONE box contains one pair of lenses. Expiration date: 2019 14.5 diameter Will last 6 to 8 months with proper care. NON - prescription lenes No returns, all sales final, due to health reasons. ALL PRICES ARE FIRM, so please don't ask! Other colors available: Amethyst Hazel Brilliant Blue Gemstone Green Honey Turquoise Brown True Sapphire Green Blue Sterling Gray Pure Hazel Also available BUNDLES  u choose the colors. Two box. [rm] Three box [rm] Four box [rm] Freshlooks colored contacts Freshlooks gray contacts green contacts blue contacts Hazel contacts brown contacts
1512	Clinique Take the Day Off Cleansing Balm	3	Beauty/Makeup/Makeup Remover	Clinique	16.0	0	Bought this from Macy's and only ever used this once! There is still more than 90% product left. I have wiped down the surface more than once with a makeup wipe to sanitize it (the imprints you see arent fingerprints).
1513	Papaya Distressed Light Demin Shorts S	3	Women/Athletic Apparel/Shorts	Papaya	9.0	0	Lowest....read desc. Thanks=) 10% off bundles=) Light wash Papaya womens girls destroyed jean shorts. Pre-owned Please see all photos. There is a light pink coloring across the waist (pink shirt worn). I tried to capture it in the last pic. Some small spots on the back under the pockets. This is why I've lowered the price to [rm]. Great for summer. Ripped cut off short shorts Thanks so much for looking =) Short shorts, booty shorts
1514	Our Generation Jeep	3	Kids/Toys/Dolls & Accessories		29.0	0	Our Generation Jeep.. great condition..played with.. dolls open and close.. Great for an American Girl or Our Generation dolls.. #10
1515	J. Crew DOUBLE BREASTED schoolboy blazer	2	Women/Suits & Blazers/Blazer	J. Crew	61.0	0	This is the double breasted style that is super rare and won't be found anywhere else but here!! This incredibly popular blazer is sold out everywhere and you won't find a better price!! From J. Crew RETAIL stores. Reasonable offers may be considered so please feel free to make an offer :) this blazer was worn ONCE to try it on and the size is 0.
1516	Bundle for Niy's shop	3	Electronics/Media/CD		11.0	0	A Perfect Circle [rm] Alice in Chains [rm]
1517	Hollister hoodie	3	Women/Sweaters/Hooded	Hollister	15.0	0	"Super comfy, long sleeved hollister hoodie, ""hollister"" down left arm, dark blue, lightly worn. Size medium but fits more like a small (I guess depends on how tight you want it)"
1518	American Eagle Black Shirt	3	Men/Tops/T-shirts	American Eagle	8.0	0	Great condition American Eagle shirt!
1519	Ijust s full kit 3000mah + battery+juice	1	Electronics/TV, Audio & Surveillance/Gadgets		35.0	1	30ml juice included 3000mah battery included Pickyour juice Strawberry milk. Blueberry candy. Banana candy. Tutti fruit. Sweet watermelon. White chocolate. Hola mental. This kit will blow more smoke then and other vape pen do to it 3000 mah . Very sooth vaping and good taste. iJust S (3000mAh) Product Introduction: iJust S, a new starter kit, has a larger diameter of 24.5mm and a higher battery capacity of 3000mAh compared to previous iJust series kits. All parts of the iJust S atomizer can be detached and reassembled, bringing much more convenience in cleaning and maintenance. Battery capacity: 3000mAh E-juice capacity: 4mL Resistance: 0.15ohm-3.5ohm　 Thread type: 510 thread Color: black, silver Standard configuration 1×iJust S Battery 1×iJust S Atomizer (with EC 0.3ohm Head) 1×EC 0.5ohm Head 1×ECL 0.18ohm Head 1×USB Cable 1×Airflow Control Ring 1×User Manual Vape juice ecig e-cigarette smok bong oil wax kanger topbox subox kbox Mod tank ijoy rdta smok alien h-priv kangertech
1520	BUNDLE DEAL NECKLACES	1	Women/Jewelry/Necklaces		14.0	0	YES you get all 11!! These chokers come in an 11 piece set. They are all different. Never been worn. Adjustable to fit your neck size. I am FIRM on pricing and shipping.
1521	Nolan Ryan Patch Baseball Card	2			3.0	1	No description yet
1522	Titanfall 2 PS4	2	Electronics/Video Games & Consoles/Games	Sony	30.0	0	Played once. Practically New.
1523	Fidget Spinner !	1	Kids/Toys/Games		3.0	1	Brand new Black Smooth play Hours of fun Relaxing Free ship
1524	VS PINK Yoga Bundle	3	Women/Athletic Apparel/Pants, Tights, Leggings	PINK	12.0	0	All xsmall. Leopard waistband is skinny crop yoga. Striped waistband says live love dream from Aero full length skinny yoga. Last pair is VS full legth flare. Price firm.
1525	Herbalife chai tea	3	Other/Daily & Travel items/Sports Nutrition		30.0	1	Opened and used once.
1526	Hat	2	Men/Men's Accessories/Hats	Carhartt	12.0	1	small carhartt strap back
1527	12 months lot	3	Kids/Girls 0-24 Mos/One-Pieces	Carter's	13.0	1	"3 dresses with diaper covers, 1 romper and 2 pants ( white and ""jean stretchy"") Great brands like carter's, Child's place etc.."
1528	iPod 6th Generation	2	Electronics/TV, Audio & Surveillance/Portable Audio & Accessories	Apple	38.0	0	Fully functional without scratches or anything. Charger included.
1529	Classroom Tracker Pocket Chart Teacher	1	Other/Books/Education & Teaching		17.0	1	Learning resources large pocket chart New in package
1530	Grunge Jean jacket!	3	Women/Coats & Jackets/Jean Jacket		16.0	0	Faded black/grey color! Make me offers (: Charlotte Russe, la, edgy, grunge, heel, pump, lift, jacket, vest, sweater, leather, boot, strappy, buckle, vs, pink, Brandy Melville, winter, spring, summer, fall, fashion, style, pac sun, forever 21, Nike, adidas, swim, cute, Victoria's Secret, Coachella, hipster, hippie,
1531	Lot of 5	2	Kids/Toys/Dolls & Accessories		12.0	1	"For a specific buyer only Orchard the rabbit :)))))) Rabbit is in pristine condition hang tag as well I also added the ""fall leaf"" bear let me know if u want him still... also one beanie buddie will be added And one bonus beanie baby that I really don't think u have hehe :) he's cute :)))) DO NOT BUY UNLESS YOU ARE THE SPECIFIC BUYER thank you."
1532	Lularoe Lindsay	2	Women/Sweaters/Cardigan		30.0	1	Shades of purple, with black and white
1533	Naughty monkey	3	Women/Shoes/Boots		35.0	1	Size: 9 Color: Brown
1534	Boys 18 month Nike shorts set	3	Kids/Boys 0-24 Mos/Tops & T-Shirts	Nike	4.0	1	No description yet
1535	Rock Revival shorts size 25	2	Women/Athletic Apparel/Shorts	Rock Revival	36.0	0	Size 25 rock revival shorts. These are so so cute, just a little bit too low-rise for me! They aren't high waisted but they aren't low rise either they just sit right at your hip. The detailing is a turquoise color.
1536	iPhone 6 Plus	2	Electronics/Cell Phones & Accessories/Cell Phones & Smartphones	Apple	310.0	1	iPhone 6 Plus US Cellular. Clean ESN. Excellent condition 16 GBIPhone 6Plus. US Cellular is the carrier. Just upgraded to new iPhone. 5.5 inch touch screen 16GB Space gray and Black Cross posted
1537	Chromecast	2	Electronics/TV, Audio & Surveillance/Gadgets		24.0	0	No description yet
1538	Lululemon swiftly 4	3	Women/Athletic Apparel/Shirts & Tops	Lululemon	34.0	0	Size 4. Lulu swiftly. Great condition. Olive greenish/gray color. Price is firm
1539	6 Namebrand toddler shorts-FREESHIP	3	Kids/Boys 2T-5T/Bottoms	Gap	14.0	1	Orange Gap shorts. size 3 toddler Olive green Old Navy shorts. size 4toddler. Dark blue Izod shorts. size 4toddler. 2 pair blue jean childrens place shorts. size 3toddler. Blue levi's shorts. size 3toddler. ALL GOOD CONDITION
1540	Reebok Crossfit Chase Booty Shorts	2	Women/Athletic Apparel/Shorts	Reebok	24.0	0	"Size Large. Reebok Crossfit Chase Booty Shorts. Worn once, but too big for me! They're of course great for crossfit, running, weightlifting and more. They have a small message on the inside lining that says ""stronger than yesterday"". Super cute and comfy. I have washed them, so they are clean! Just wanting to get them to someone who can rock them in a wod or workout since I can't sadly...paid 50$ for them originally!"
1541	18K WGP Three Stone Blue CZ 2 Ring Set	1	Women/Jewelry/Rings		27.0	0	Material: White Gold Plated Condition: New with Tags Size: 8 Colors:. Blue and clear Delicate Grade AAA Cubic Zirconium 18K White Gold Triple Plated Ring.  Classic style & high quality!  Stock photos enlarged to show detail Please see actual photo for accurate size Retail [rm] I do bundle! This a designer piece from a jeweler in New York.
1542	Vans (Worn once)	2	Men/Shoes/Fashion Sneakers	VANS	20.0	0	Like new dark red vans (slight maroon tint), worn once. Men's size 8
1543	ULTA BRUSH AND SPONGE CLEANER	1	Beauty/Makeup/Brushes & Applicators		7.0	1	Brand new Travel size 1.7 oz
1544	Veggie Tales Storytime CD	2	Electronics/Media/CD		7.0	0	VeggieTales Storytime with Bob and Larry Volume 2 In like new condition - still in plastic wrap! Sunday school / Christian children's stories
1545	Diesel Men's watch	2	Men/Men's Accessories/Watches	DIESEL	54.0	0	Brand new Never worn
1546	Tube Top	1	Women/Tops & Blouses/Tank, Cami		8.0	1	Bundle pricing for [rm] tops: 1 - [rm] 2 - [rm] 3 - [rm] 4 - [rm] 5 - [rm]
1547	Lego book set of 4	3	Kids/Toys/Building Toys	LEGO	6.0	1	This is a Lego set of 4 books.
1548	Zara taupe suede flats	3	Women/Shoes/Flats	ZARA	25.0	1	These suede flats have only been worn a few times and are in great condition. The picture from the front looks like there's a stain but is just a wrinkle from being in the box. I do have the original box and will use it to ship them. They are a size 40 (US 9) as it says on the box. Feel free to ask any questions :)
1549	Womens columbia rain jacket	2	Women/Athletic Apparel/Jackets	Columbia	20.0	0	Size small. Great condition
1550	Lush bath bomb	1	Beauty/Bath & Body/Bath		7.0	1	Ladybug wrapped bomb
1551	Lsu Tshirt	3	Women/Tops & Blouses/T-Shirts		9.0	0	No description yet
1552	Burberry Perfume	3	Beauty/Fragrance/Women	Sephora	18.0	0	Full size Perfume used a bit. Label is scratched off a bit.
1553	Shimmer Powder	2	Beauty/Fragrance/Women		8.0	0	Runway 21 scented shimmer Powder from Rue 21 Used slightly, 2/3 of product remaining, see picture 3 for level in bottle
1554	Boy's H&M shirt	1	Kids/Boys 0-24 Mos/Tops & T-Shirts	H&M	5.0	1	Brand new with tag cute for your little prince
1555	iPhone Chargers	1	Electronics/Cell Phones & Accessories/Chargers & Cradles		14.0	1	3 new sealed cables 14$ only Free shipping For iPhone 5 6 7 plus
1556	Ladies long sleeve top	1	Women/Tops & Blouses/Blouse		19.0	1	Long sleeve top 3 colors black white and khaki M, L, and XL
1557	NEW Victoria's Secret Bikini Two Piece	1	Women/Swimwear/Two-Piece	Victoria's Secret	29.0	0	This is a brand new two piece swimsuit from Victoria's Secret! The top is a coral color in the unlined fabulous style! It is size 34B and brand new (without tags because it was an online order). The bottoms are a coral design in the rushed bikini style, they are size small! They have the tags and hygienic liner still attached! Both items are brand new and come from a smoke free home! This design has been discontinued! • BRAND NEW • BUNDLE TO SAVE [rm]+[rm] OR [rm]+free ship
1558	One tree hill DVD set seasons 1-7	2	Electronics/Media/DVD		54.0	0	One tree hill DVD. Set 1-7
1559	3 packs frozen gift bundle	1	Kids/Girls (4+)/Accessories		18.0	0	2 packs frozen gift box (1 Shampoo,1 body wash and 1 scrub/pack) 1 frozen bath kit gift box (lip balm,lip shimmer, bubble bath,body mist,body wash) - the box excidently busted, inside the box was ok and no problem (see last picture for details). Brand new never used Shipping Monday-saturday Pet and smoke free home Fix price no free shipping.
1560	Men's sterling silver bracelet Free ship	1	Women/Jewelry/Bracelets		15.0	1	"Brand new Men's sterling Silver Bracelet 8"" long stamped .925"
1561	Benefit gimme brow (full size)	2	Beauty/Makeup/Eyes	Benefit	14.0	0	Shade 5 Used once Comes w/ packaging
1562	OS lularoe Planet leggings	1	Women/Athletic Apparel/Pants, Tights, Leggings		36.0	1	These are BNWT never worn or tried on I paid a pretty penny for these so price is firm!! :) Please also keep in mind, I'm paying shipping
1563	Sckechers. Women's tennis shoes	3	Women/Shoes/Athletic		14.0	0	"Great deal. Size 9.5 Condition : good. Only a small holes, look pic 3. Good deal. No box FOLLOW ME FOR NEW ITEMS EVERY WEEK. ""CHECK OUT MY OTHER LISTINGS Great tennis shoes Jeans Bags Baby clothes like shoes. Women's sandals. The brands I sell: Hollister, Nike, Jordan, Levi's, sperry, sckechers, adidas, new balance, fossil, Abercrombie , Harley Davinson , express. Smoke free home Pet free home."
1564	Victoria's Secret pink hooded campus tee	1	Women/Sweaters/Tunic	PINK	36.0	1	Brand new super cute
1565	Halloween Police costume/dress up	3	Kids/Toys/Dress Up & Pretend Play	Creativity for Kids	16.0	0	Vest fits 3-7+. Set includes vest, glasses, badges, whistle, gun, cuffs, tickets and all comes in a police bag. Great for Halloween or dress up.
1566	Korean Beauty Animal Facial Masks	1	Beauty/Skin Care/Face		14.0	0	Brand new still sealed. Korean Beauty from the Creme Shop. Includes three facial masks with animal print. Look adorable while getting your beauty on. Great stocking stuffers! Includes -Tiger: anti aging collagen mask -Raccoon: rejuvenating coconut gel mask -Zebra: brightening white pearl mask NO FREE SHIP - will ignore!
1567	Forever 21 key hole crop top	3	Women/Tops & Blouses/Tank, Cami	FOREVER 21	8.0	0	No description yet
1568	Nike iPhone 7 rubber case	1	Electronics/Cell Phones & Accessories/Cell Phones & Smartphones		16.0	0	PRICE IS VERY FIRM , DONT ACCEPT ANY OFFER . DONT ASK FOR LOWER OR FREE SHIPPING . 1 case is [rm] 2 cases is [rm] 3 cases is [rm] 4 cases is [rm] Combine shipping [rm] for all cases o This Cover is a combination Of High Quality Dual Rubber case + Aluminum with UV printing on the back . o Photo Quality Print for beautiful definition . o High Quality , Slim and light weight make the case look very fashionable. o Easy Snap-On attachment with direct access to all buttons . **We have it available for all the phone size bellow , you can buy this listing and send Us a message for you phone size after order . iPhone 7 , 7 plus , 6/6S , iPhone 6 Plus/6S plus , IPhone SE/ 5/5S , iPhone 5C , iPhone 4/4S , IPod Touch 5. Samsung Galaxy Note 7 , note 5 , Note 4 , Note 3 , Note 2 N7100 , Samsung note Edge Samsung Galaxy S7, S7 Edge , S6 , S6 Edge , S6 Edge Plus , Galaxy S5 , S4 , S3 Htc One M9 , M8 Sony Xperia Z4 , Z3 , Z2 LG G5 , G4 , G3 ,G2
1569	Odyssey Putter Metal X 8	3	Sports & Outdoors/Golf/Men's Golf Clubs	Odyssey	40.0	0	"Used Odyssey Metal X 8 with headcover. Putter is 32"" at address. Good used shape with a few dings ! Look at my other listings!"
1570	Lipstick decor pen	1	Women/Women's Accessories/Other		6.0	1	No description yet
1571	Naked 2	3	Beauty/Makeup/Makeup Palettes	Urban Decay	10.0	1	Urban Decay Naked 2 palette, used FREE SHIPPING
1572	Mystery bundle	2	Beauty/Makeup/Makeup Sets	Sephora	14.0	0	Want a surprise? Each bundle contains a variety of items- from lip sticks to lashes. For only [rm] - you must see the goodies inside the mystery box Brands in your mystery box may include: MAC Sephora Colourpop NYX Urban decay Benefit Too faced Bath & Body Works Victoria's Secret Ulta And many others Items may include: Skin care Nail polishes Perfumes Hair care Brushes / Tools / Makeup applicators Makeup (eyeliner, lipstick, lip gloss, eyeshadow, concealer, highlighter, bronzer, press powder, etc) Lashes Earrings ❣About 5 items ❣a bunch of samples ❣Everything is new & super cute :) Please read the full description before asking questions / purchasing :)
1573	Nursing tank with tummy control	1	Women/Tops & Blouses/Tank, Cami		7.0	0	New size l but better for a small :)
1574	✔️Silver Nintendo​ GameCube & Controller	4	Electronics/Video Games & Consoles/Consoles	Nintendo	35.0	0	• Limited edition silver/platinum Nintendo Game Cube system/console & wired controller • No cords or games included • Fair condition-sold AS IS, unable to test, no obvious flaws except surface scratches ☆ Check out my shop, it's always open! ☆ FREE GIFT: With EVERY item purchased! BUNDLE & SAVE: [rm] off ALL items [rm] & up, [rm] off ALL ✔ items! C3
1575	Vs long sleeve thermal top	3	Women/Tops & Blouses/T-Shirts	PINK	12.0	0	Like new Size large Perfect condition Long sleeve thermal
1576	American girl bitty baby accessories	3	Kids/Toys/Dolls & Accessories	American Girl ®	18.0	0	Books have some marks but nothing too bad
1577	Purple Coach zip long wallet	3	Women/Women's Accessories/Wallets	Coach	44.0	0	No description yet
1578	Lularoe fireworks Irma large	3	Women/Tops & Blouses/Tunic	LuLaRoe	22.0	0	Lularoe fireworks Irma large worn once washed
1579	Brown faux leather booties	2	Women/Shoes/Boots	Old Navy	21.0	0	True to size. Size 7 OLD NAVY brown faux leather booties. In brand new shape. FIRM PRICE
1580	Mudd shirt	3	Women/Tops & Blouses/T-Shirts	Mudd	12.0	0	"Navy Mudd shirt with orange, green, and glittery pink with words ""Peace Love Hope"". Design makes it look like it was spray painted on a brick wall. Size M"
1581	Black coverup	1	Women/Tops & Blouses/Blouse		9.0	0	This can be worn with a camisole under it or it can be worn over a bathing suit. The tag says XS/S but it fits like a small. Brand new. Bought it from Debs. Let me know if you have any questions.
1582	TOMS red suede wedge booties sz 9.5	3	Women/Shoes/Boots		24.0	1	TOMS Good condition red suede wedge booties, size 9.5, could fit a size 10 too.
1583	On hold Ruby Radiance and 35 yrBarbie	1	Vintage & Collectibles/Collectibles/Doll	Mattel®	26.0	0	Ruby Radiance collectable Barbie. Bob Mackie doll. New in box. Box has shelf wear.
1584	NWOT LulaRoe OS solid green leggings	1	Women/Athletic Apparel/Pants, Tights, Leggings		18.0	1	New without tags. They are somewhere in between the colors listed on the color chart (pic #3) depending on lighting.
1585	Twilight woods perfume	1	Beauty/Fragrance/Women	Bath & Body Works	6.0	1	Never used. Will ship out today!
1586	Set 2 trump bumper stickers	1	Electronics/Cell Phones & Accessories/Cases, Covers & Skins		6.0	1	3.5x6.5 size
1587	North Face Jacket	3	Women/Athletic Apparel/Jackets	The North Face	31.0	0	Black North Face Jacket part of the breast cancer editions, worn a couple of times, but does have some signs of wearing, still in great condition, no major issues.
1588	EYESHADOW PALLETTE	2	Beauty/Makeup/Makeup Palettes		20.0	1	•EYE SHADOW PALETTE •OPEN but Never use •NEW •Jena Taylor
1589	Nfl reebok steelers jersey	2	Sports & Outdoors/Fan Shop/NFL	Reebok	32.0	0	Like new nfl steelers jersey. Only worn a handful of times. Youth large. Will fit women's medium.
1590	Limited Edition Goddess	1	Beauty/Makeup/Lips	SeneGence	34.0	0	New, sealed. LipSense by SeneGence
1591	Urban Decay Eyeshadow Gash	1	Beauty/Makeup/Eyes	Urban Decay	25.0	1	Urban Decay Eyeshadow in the color Gash Vintage Brand New, Never been used 100% authentic Free Shipping Included Not responsible for damage done by shipping Price is firm
1592	Adidas Short sleeve shirt	2	Men/Tops/T-shirts	Adidas	13.0	0	Adidas short sleeve shirt big logo
1593	iPhone 5c	3	Electronics/Cell Phones & Accessories/Cell Phones & Smartphones	Apple	34.0	0	Blue iPhone 5c Screen Was Recently Replaced And Started Glitching Every Time I turn it on everything else is fine unlocked phone
1594	Cutie Creative Pink Mini Bun Squishy	1	Vintage & Collectibles/Antique/Collectibles		16.0	1	Very pale pink LAST ONE OF THIS COLOR Brand new in packaging May have manufacturing defects 6 cm diameter Very slow rising
1595	Fuji film great condition!!!	3	Electronics/Cameras & Photography/Film Photography	Fuji	42.0	0	Clean only used twice 8 films left everything works!!!
1596	Tarte shape tape	3	Beauty/Makeup/Face	Tarte	14.0	0	Light medium used a couple times
1597	iPod touch 5th generation	4	Electronics/Cell Phones & Accessories/Cell Phones & Smartphones	Apple	31.0	0	Could use a new battery
1598	Essential Oil Necklace	2	Women/Jewelry/Necklaces		5.0	1	HEART NECKLACE CAN BE INFUSED WITH ESSENTIAL OILS! This therapeutic necklace was given to me by a family member who works at Young Living (though it is not a product sold at Young Living, many oil-fanatics use necklaces like these). With a slip knot in the back, the black thread it is fully adjustable. After applying essential oil to the necklace it will smell like that oil for the rest of the day and give your body those benefits as it rests on the skin. Not to mention...it's super cute! If you have any inquiries about this adorable necklace, just message me. Xoxo, Bel *note: does not come with oil listed in picture. P.S: I'M NEW TO THE APP AND THAT'S WHY I HAVE NO REVIEWS YET...BUT I SWEAR I'M TRUSTWORTHY :) AND I'LL REPLY ASAP
1599	Henna stencil! SHIPPING NOW! BUY NOW!	1	Beauty/Makeup/Body		5.0	1	Free shipping! Includes TRACKING! SHIPPING NOW! Henna tattoo reusable design stencils Pack includes TWO stencils Left hand and Right hand but it can be used anywhere on the body or cut to fit! Example: Hands Feet Chest Legs Arms Etc. Single stencil: [rm] Pack of two:  [rm] NO LOWBALLERS PRICE FIRM BUNDLE FOR CHEAPER PRICE
1600	Primary Preventive Dentistry	3	Other/Books/Medical Books		32.0	0	No description yet
1601	3 Similac Can Samples + [rm] Coupons	1	Kids/Feeding/Bottle-Feeding	Similac	11.0	0	Brand new never opened. 3 different cans - 7.6 oz/215 g each can. Also in the bundle are 4 of the [rm] coupons.
1602	Younique Liquid foundation (Cashmere)	3	Beauty/Makeup/Face	MAC	25.0	1	♡AUTHENTIC♡ Cashmere Liquid foundation. Finally after my 3rd attempt and alot of wasted money I found my right color, This HAS BEEN USED twice from dropper to brush only. This is WAY to dark for me and bought another one that works perfect. It does come with the Box!! Shake before use :) Price is as low as it will go! ♤TAGS FOR VIEWS♤ TARTE ELF WET N WILD TOO FACED NAKED URBAN DECAY COLORPOP DLS YOUNIQUE FOUNDATION REVLON LA COLORS SMASHBOX NYX SEPHORA IPSY NARS KAT VON D BATH AND BODY WORKS MAC BEAUTY EYESHADOW LIPSTICK
1603	FreeShip NEW Mommy & Me floral palm set!	1	Women/Athletic Apparel/Pants, Tights, Leggings		65.0	1	"I've already lowered the price of this set multiple times and this will be the lowest I can go on these! ------------------------- BE SURE TO VIEW MY OTHER LISTINGS, TOO! BNWT LuLaRoe Mommy & Me ""Golden Girls"" Hawaiian floral palm leggings set! Super cute! These are ridiculously soft!! Very hard to find ""unicorn"" print! Sizes are S/M & Tall & Curvy Great price plus FREE SHIPPING!! Ships from a smoke free, pet friendly home! I am not a consultant so I'm unable to offer returns or exchanges but the leggings being sold are brand new!!! Tags: unicorn, LLR, HTF, pink, green, floral, flowers, Hawaii, Hawaiian, palm, golden girls, love, leggings, unique, fun, classic, perfect, rare"
1604	White Lace Choker Bracelet	1	Women/Jewelry/Bracelets		5.0	1	Brand new white bracelet with ring attached
1605	Olympus Voice Recorder	1	Electronics/TV, Audio & Surveillance/Portable Audio & Accessories		23.0	1	Brand new recorder...
1606	Unicorn poop Floam FREE SHIPPING	1	Handmade/Children/Toy		6.0	1	Unicorn Poop super fluffy floam (slime with foam beads). So much fun to squish and squeeze!!!! Beautiful purple with pink micro glitter, and purple glitter. 4oz •Not edible!!!! Please keep away from small children. •Price is firm. •Shipping is always free. Tags: squishie, gak, stress reliever, fun, slime
1607	Maybelline brow mascara	2	Beauty/Makeup/Eyes	Maybelline	7.0	0	Only tried once. Color: soft brown
1608	Castlevania Nintendo 3DS	3	Electronics/Video Games & Consoles/Games	Nintendo	17.0	1	Castlevania: Lords of Shadow Mirror of Fate TRACK YOUR PACKAGE We usually ship within 2 days of purchase. You will receive a tracking # as soon as we ship. ALL ITEMS AVAILABLE **All are items are available for purchase, if it's listed , we have it! SAVE ON SHIPPING **Save on shipping ! We will bundle items for you, just let us know what you want :) The more you buy the bigger discount I can give on the items that I ship together. CHECK OUT ALL OUR COOL ITEMS! We carry xbox original xbox 360 - Playstation 1 - playstation 2 - playstation 3 - Nintendo - Wii - Gamecube - Gameboy - nes - snes-Nintendo 64 - n64 -sega
1609	VS Pink iPhone 6/6s case	4	Electronics/Cell Phones & Accessories/Cases, Covers & Skins		12.0	0	silicone vs pink iPhone 6/6s case, various scratches all over the case
1610	Nanette Lepore Gold Large Wristlet New	1	Women/Women's Accessories/Wallets	Nanette Lepore	10.0	0	Brand new. Soft gold color. Still 3 compartments. My iPhone 7 fits in the middle compartment :-). 6 card slots
1611	14g Opal End Septum Ring	3	Women/Jewelry/Earrings		5.0	1	14g titanium septum ring with internally threaded blue faux opal ends. Will be sanitized before shipping. DEAL ALERT: Get all 3 of my listed Septum rings for [rm] with free shipping! Bundle listing posted on my account! - - - - - - - - - - - - - - - - - - - - - - - - - - - All offers considered! Bundles get a GOOD discount! - - - - - - - - - - - - - - - - - - - - - - - - - - - TAGS: (Barbell circular body jewelry earring nose ring Septum opal blue rose gold bundle save deal)
1612	Black and Cream Striped Dress From Loft	1	Women/Dresses/Above Knee, Mini	Ann Taylor LOFT	24.0	0	Brand new dress. Black and cream . Size M. You can dress it up or down . Has elastic at the waist and comes with s belt made from the same material.
1613	Lularoe Classic T size Medium	2	Women/Tops & Blouses/T-Shirts	LuLaRoe	15.0	1	Brand new Lularoe Classic T. I took the tags off before trying on. Body is pinkish coral sleeves blue. Size Medium
1614	"""LIKE A BOSS"" Black Leggings"	2	Women/Jeans/Leggings		19.0	0	Never worn! bought for 20 Size small
1615	NIKE sports bra	2	Women/Athletic Apparel/Sports Bras	Nike	14.0	0	Size small Perfect condition SHIP FAST
1616	XL Blouse	3	Women/Tops & Blouses/Blouse		7.0	1	True to size, too short for me to wear leggings with ;)
1617	TOSHIBA SATELLITE LAPTOP	3	Electronics/Computers & Tablets/Laptops & Netbooks	Toshiba	75.0	1	TOSHIBA SATELLITE LAPTOP HARMAN KARDON BATTERY HOLDS CHARGE
1618	Hollister Skinny Jeans	3	Women/Jeans/Slim, Skinny	Hollister	10.0	0	Hollister skinny jeans Size 0/24 Preloved but still in excellent condition. Pictures show some very slight fading but they only look like that from the angle of the light hitting them :) Smoke/pet free home
1619	Sony PlayStation 2	3	Electronics/Video Games & Consoles/Consoles	Sony	46.0	0	Sony PlayStation 2 console 2 controllers All cords present 2 memory cards ( one is not pictured - 16GB & 8GB) Want to buy separate items , message me . #controller #console #ps2 #playstation2 #games #memorycard #vintage #retro #gamesystem
1620	Brown Heel Boots	2	Women/Shoes/Boots	Steve Madden	17.0	0	Size 6. Red bottoms- not sure on brand. High heel boots, knee high or calf. Bundle for free shipping! Check out my closet! :) willing to negotiate on all prices!
1621	Victoria's Secret PINK legging	3	Women/Athletic Apparel/Pants, Tights, Leggings	PINK	27.0	1	I believe the are the ultimate yoga legging. Worn a few times. Very minimal piling on the waistband on the backside but none on the actually butt area.
1622	Two Piece Swim Suit	1	Women/Swimwear/Two-Piece		18.0	0	Size medium top fits up to a C cup
1623	LANA DEL REY Born to die 2 Lp record	3	Handmade/Music/Vinyl		27.0	0	"All records are "" visually "" graded not play graded. Because I can't test each and everyone if you have an issue with your record please simply message me ! I sell "" USED "" pre owned vinyl. I have plenty of pictures provided to decide if this one is for you. If you want more just ask! I have Rock / classic rock / metal / punk / country / hip hop / limited editions / half speeds / dj promotional and more ! I have a large inventory. If your looking for a special one let me know ! I will combine lots to save on shipping ! All records guaranteed to play. Any questions please ask BEFORE you buy ! IF you have any issue with your purchase PLEASE just contact me BEFORE you leave feedback. I have perfect feedback for a reason. I'm a Fair and Honest seller !!! THANK YOU FOR YOU'RE BUSINESS!!"
1624	Apple Watch 38mm	2	Electronics/Cell Phones & Accessories/Cell Phones & Smartphones	Apple	206.0	0	Just like new. I have the original box as well
1625	1x Sonoma hooded/ zip up sweater.	3	Women/Sweaters/Full Zip	Sonoma	16.0	0	Brown/tan hooded sweater, in excellent condition. Please check out my other listings and bundle to save.
